customer_id,monthly_spend,sessions_last_30d,avg_session_minutes,support_tickets,account_age_days,region,device_type,plan_tier,signup_channel,is_premium,churned
101285,96.79,13,13.45,1,1461,midwest,web,basic,organic,0,0
101286,106.12,6,6.52,2,1451,south,ios,pro,partner,1,0
101287,97.24,10,15.52,0,249,south,ios,basic,organic,0,0
101288,59.65,9,15.33,4,1348,west,ios,pro,organic,1,0
101289,96.89,17,9.56,1,1706,midwest,web,basic,organic,0,0
101290,71.08,14,,1,547,,android,basic,partner,0,0
101291,47.02,10,12.74,1,1472,midwest,android,basic,sales,0,0
101292,114.71,14,17.26,0,649,south,web,basic,paid,0,0
101293,117.45,11,16.08,0,405,midwest,android,pro,sales,1,0
101294,122.16,13,9.6,1,1323,northeast,web,pro,paid,1,0
101295,66.1,11,14.68,1,322,west,android,basic,organic,0,0
101296,130.46,12,18.44,1,881,south,web,basic,partner,0,0
101297,70.23,12,8.14,2,1687,midwest,android,business,organic,1,0
101298,111.53,18,14.32,0,307,midwest,ios,basic,organic,0,0
101299,69.61,11,20.7,0,305,south,ios,basic,partner,0,0
101300,79.94,16,7.63,1,1698,south,ios,pro,paid,1,0
101301,5.0,14,19.78,2,1405,south,android,basic,paid,0,0
101302,77.13,14,22.1,1,847,south,web,business,organic,1,0
101303,91.28,9,12.89,0,747,south,android,basic,sales,0,0
101304,73.24,13,12.28,0,1736,northeast,android,pro,organic,1,0
101305,151.22,16,19.17,0,1311,west,android,basic,sales,0,0
101306,46.15,14,13.07,0,1637,northeast,web,basic,organic,0,0
101307,67.71,11,2.23,3,192,west,android,basic,organic,0,0
101308,55.42,11,13.51,2,968,west,ios,business,organic,1,0
101309,67.7,14,16.35,1,1313,south,android,basic,paid,0,0
101310,125.13,12,17.7,2,93,midwest,android,basic,organic,0,0
101311,141.21,14,9.6,1,936,midwest,ios,business,organic,1,0
101312,62.77,20,12.65,0,128,midwest,ios,basic,organic,0,0
101313,61.97,13,18.88,1,1623,west,ios,basic,sales,0,0
101314,46.34,12,13.7,0,1235,south,ios,basic,organic,0,0
101315,135.03,12,6.36,0,363,midwest,ios,pro,partner,1,0
101316,128.36,7,20.19,4,952,midwest,web,basic,organic,0,0
101317,84.18,12,12.93,1,223,west,ios,basic,organic,0,0
101318,37.74,7,19.46,1,1452,west,web,business,organic,1,0
101319,40.96,16,7.02,3,377,midwest,ios,pro,organic,1,0
101320,94.14,4,13.4,0,1104,midwest,web,basic,partner,0,0
101321,107.78,12,16.55,1,169,northeast,android,pro,organic,1,0
101322,13.62,14,13.56,0,309,south,web,basic,,0,0
101323,76.43,9,8.08,3,1764,,android,basic,organic,0,0
101324,146.26,8,2.07,1,712,midwest,android,basic,organic,0,0
101325,80.17,17,21.62,0,247,midwest,android,pro,organic,1,0
101326,141.63,17,15.24,2,1268,west,android,pro,sales,1,0
101327,111.37,10,19.83,1,385,west,android,basic,organic,0,0
101328,48.97,16,18.64,1,1073,northeast,ios,basic,,0,0
101329,77.46,10,16.98,2,1463,south,ios,basic,paid,0,0
101330,83.37,10,,2,1239,west,web,pro,organic,1,0
101331,53.71,13,16.45,0,466,midwest,ios,pro,organic,1,0
101332,53.08,14,21.16,2,449,south,android,pro,organic,1,0
101333,142.24,17,14.42,2,423,northeast,ios,business,organic,1,0
101334,52.82,16,23.51,0,1148,midwest,android,pro,organic,1,0
101335,126.82,16,6.5,0,1219,northeast,ios,business,sales,1,0
101336,72.29,15,5.97,2,952,,android,pro,sales,1,0
101337,87.08,10,18.94,2,735,south,web,basic,partner,0,0
101338,108.23,10,9.91,1,139,midwest,web,pro,organic,1,0
101339,66.45,16,24.22,3,1508,south,ios,basic,sales,0,0
101340,108.44,15,20.69,1,1198,midwest,ios,basic,paid,0,0
101341,14.33,11,21.94,1,1159,west,web,basic,sales,0,0
101342,103.83,11,18.42,2,213,south,ios,basic,partner,0,0
101343,5.0,15,9.39,1,540,south,ios,pro,sales,1,0
101344,79.83,15,5.7,2,567,south,android,basic,sales,0,0
101345,118.75,15,21.48,1,1088,midwest,android,basic,organic,0,0
101346,110.4,20,6.5,3,1423,south,ios,business,partner,1,0
101347,41.26,10,21.92,3,1563,,ios,pro,,1,0
101348,45.89,12,17.35,0,954,south,web,basic,organic,0,0
101349,63.21,19,13.62,0,675,midwest,web,basic,organic,0,0
101350,94.7,8,16.21,2,752,west,android,basic,organic,0,0
101351,14.85,8,16.33,0,1333,west,android,business,sales,1,0
101352,87.52,14,12.99,1,593,northeast,web,basic,organic,0,0
101353,99.21,13,21.13,1,766,south,android,business,paid,1,0
101354,77.81,10,20.96,0,1421,midwest,android,basic,paid,0,0
101355,106.91,13,14.78,2,991,south,android,pro,paid,1,0
101356,96.05,11,11.0,1,857,midwest,ios,basic,organic,0,0
101357,68.5,14,20.53,2,1328,west,web,basic,sales,0,0
101358,18.3,17,3.89,1,540,west,android,basic,paid,0,0
101359,92.8,13,16.22,1,137,south,ios,basic,partner,0,0
101360,53.69,13,17.7,1,1425,northeast,android,business,organic,1,0
101361,67.18,13,9.86,1,835,northeast,web,pro,paid,1,0
101362,105.25,16,18.87,1,606,midwest,ios,basic,sales,0,0
101363,139.02,15,13.87,1,198,midwest,android,pro,partner,1,0
101364,86.63,9,11.27,0,1669,northeast,ios,basic,paid,0,0
101365,107.95,16,18.82,1,1313,west,android,business,paid,1,0
101366,36.0,10,8.57,1,515,south,web,basic,sales,0,0
101367,96.84,10,18.35,3,1105,northeast,web,basic,organic,0,0
101368,85.84,10,4.09,1,851,midwest,web,basic,sales,0,0
101369,132.25,10,15.43,2,608,west,android,basic,partner,0,0
101370,68.54,8,14.22,1,581,northeast,android,business,,1,0
101371,79.3,17,11.3,2,165,south,android,basic,organic,0,0
101372,126.12,9,15.95,3,1755,northeast,ios,basic,sales,0,0
101373,84.69,17,13.6,2,1668,south,android,pro,sales,1,0
101374,48.08,9,19.27,1,1570,west,android,basic,paid,0,0
101375,179.86,9,16.8,2,587,northeast,android,basic,paid,0,0
101376,49.17,11,16.26,1,1794,,android,pro,organic,1,0
101377,85.67,10,15.46,3,517,northeast,android,basic,sales,0,0
101378,100.48,10,11.64,0,1489,west,ios,pro,sales,1,0
101379,97.63,10,12.49,2,208,west,ios,pro,sales,1,0
101380,81.17,9,15.24,1,579,west,android,basic,organic,0,0
101381,81.35,15,13.13,1,1051,midwest,ios,basic,partner,0,0
101382,79.54,11,19.56,1,1742,,web,basic,partner,0,0
101383,47.83,8,14.47,0,500,northeast,ios,basic,sales,0,0
101384,165.41,13,15.88,2,795,west,web,pro,paid,1,0
101385,80.08,6,6.99,2,1521,northeast,ios,pro,paid,1,0
101386,109.49,15,18.72,0,865,west,web,basic,paid,0,0
101387,75.95,10,11.09,2,1238,northeast,android,pro,paid,1,0
101388,75.23,17,8.79,2,770,south,web,basic,sales,0,0
101389,71.6,13,22.23,1,36,south,web,business,paid,1,0
101390,32.21,5,17.49,3,531,south,android,basic,paid,0,0
101391,82.22,10,18.89,1,1031,south,ios,pro,sales,1,0
101392,73.35,11,,0,64,northeast,android,basic,organic,0,0
101393,130.17,14,13.53,0,440,west,ios,basic,organic,0,0
101394,44.92,19,12.6,0,1717,northeast,web,basic,sales,0,0
101395,67.22,13,17.9,1,57,midwest,web,business,partner,1,0
101396,55.66,16,19.66,0,467,midwest,ios,pro,sales,1,0
101397,139.93,21,13.66,1,1126,south,android,pro,paid,1,0
101398,56.7,14,24.36,0,1026,south,ios,basic,paid,0,0
101399,108.24,13,13.01,0,392,northeast,android,pro,organic,1,0
101400,122.93,9,7.03,0,135,midwest,android,basic,organic,0,0
101401,82.74,15,5.39,3,1622,midwest,android,pro,,1,0
101402,38.43,9,5.56,2,1004,west,web,basic,organic,0,0
101403,38.89,16,11.93,1,1044,northeast,ios,pro,paid,1,0
101404,118.95,10,12.84,1,132,northeast,android,pro,paid,1,0
101405,42.62,6,17.41,0,400,northeast,android,basic,sales,0,0
101406,102.11,11,13.86,1,159,west,ios,pro,sales,1,0
101407,92.12,12,18.22,2,1763,northeast,android,basic,paid,0,0
101408,101.58,9,14.22,0,1392,midwest,ios,basic,paid,0,0
101409,104.98,18,14.07,1,997,northeast,android,basic,sales,0,0
101410,54.39,6,11.11,3,1235,,web,basic,paid,0,0
101411,52.88,12,21.11,2,322,west,ios,basic,sales,0,0
101412,113.74,14,6.34,0,1779,south,ios,pro,organic,1,0
101413,65.34,15,15.51,0,945,south,android,pro,sales,1,0
101414,5.0,14,13.09,2,944,midwest,ios,basic,paid,0,0
101415,111.36,18,17.91,2,1728,midwest,ios,business,paid,1,0
101416,50.69,21,13.9,0,199,south,android,business,organic,1,0
101417,104.82,10,14.04,3,780,northeast,android,basic,organic,0,0
101418,138.14,9,12.67,3,186,south,web,basic,sales,0,0
101419,88.6,13,20.97,3,782,midwest,android,business,paid,1,0
101420,123.85,11,14.01,2,502,south,android,basic,partner,0,0
101421,93.54,10,23.85,1,846,midwest,android,basic,organic,0,0
101422,145.15,14,15.36,0,1272,west,ios,business,paid,1,0
101423,49.76,13,14.11,1,525,midwest,android,pro,partner,1,0
101424,87.7,13,13.27,0,120,west,android,pro,paid,1,0
101425,112.23,11,16.82,2,316,west,web,business,,1,0
101426,81.15,11,11.06,1,1296,midwest,ios,basic,organic,0,0
101427,129.48,15,14.73,1,1054,west,android,pro,paid,1,0
101428,72.45,12,14.04,1,1762,south,android,pro,sales,1,0
101429,162.5,14,15.63,1,1612,west,ios,basic,paid,0,0
101430,164.4,9,15.75,1,315,midwest,web,basic,organic,0,0
101431,98.15,19,16.01,0,1332,west,ios,basic,paid,0,0
101432,107.89,12,14.47,0,189,south,web,pro,organic,1,0
101433,130.9,11,21.84,1,200,northeast,android,pro,organic,1,0
101434,45.26,10,16.11,0,1433,west,ios,business,paid,1,0
101435,40.77,14,27.03,0,739,south,android,basic,organic,0,0
101436,133.23,15,14.25,3,1795,northeast,ios,pro,organic,1,0
101437,97.86,14,18.79,2,39,south,android,basic,paid,0,0
101438,79.85,14,10.37,2,919,west,web,business,organic,1,0
101439,88.4,20,21.0,1,575,midwest,android,pro,sales,1,0
101440,5.0,14,10.48,3,1774,west,ios,pro,paid,1,0
101441,81.14,9,16.28,2,1214,west,android,basic,sales,0,0
101442,60.89,11,12.68,4,1396,west,android,basic,organic,0,0
101443,121.05,11,16.26,0,543,northeast,android,basic,partner,0,0
101444,123.82,13,12.83,0,1613,midwest,android,pro,partner,1,0
101445,108.76,15,10.05,0,1517,west,android,basic,organic,0,0
101446,102.24,14,12.64,2,1417,northeast,android,pro,sales,1,0
101447,34.1,12,21.71,1,874,south,android,basic,organic,0,0
101448,109.26,14,16.34,1,1661,midwest,android,basic,organic,0,0
101449,110.66,20,7.56,1,1214,northeast,ios,basic,organic,0,0
101450,132.83,13,19.48,2,146,west,android,basic,paid,0,0
101451,164.26,13,9.54,2,1594,midwest,android,basic,organic,0,0
101452,27.07,11,17.72,2,67,west,web,basic,organic,0,0
101453,74.01,7,16.77,2,1238,,web,basic,paid,0,0
101454,61.28,14,17.08,0,472,northeast,web,pro,organic,1,0
101455,94.21,23,23.27,1,1618,midwest,ios,basic,paid,0,0
101456,88.48,18,9.86,0,1321,northeast,android,pro,paid,1,0
101457,79.57,8,17.05,1,1460,midwest,web,pro,sales,1,0
101458,124.99,12,20.3,0,1268,northeast,ios,basic,organic,0,0
101459,48.35,18,10.78,1,1033,midwest,ios,basic,organic,0,0
101460,50.52,10,,2,1558,northeast,ios,basic,,0,0
101461,51.13,7,12.56,0,556,midwest,android,basic,organic,0,0
101462,75.03,8,15.62,1,965,northeast,android,basic,sales,0,0
101463,43.77,14,6.95,2,557,northeast,ios,pro,organic,1,0
101464,86.25,11,16.76,2,231,south,android,basic,paid,0,0
101465,82.04,12,6.96,2,1579,midwest,android,business,organic,1,0
101466,59.69,12,20.47,0,909,south,web,pro,organic,1,0
101467,119.46,16,16.57,0,125,south,android,basic,organic,0,0
101468,85.86,11,23.57,1,1490,south,web,pro,organic,1,0
101469,126.26,12,17.34,2,1696,south,android,basic,paid,0,0
101470,80.98,14,,1,1201,northeast,web,basic,partner,0,0
101471,87.13,9,10.01,2,608,northeast,android,business,organic,1,0
101472,67.74,9,15.19,2,1551,west,web,basic,sales,0,0
101473,87.75,12,13.85,1,1337,midwest,web,basic,sales,0,0
101474,113.64,12,19.93,4,534,midwest,android,business,paid,1,0
101475,73.19,12,9.36,1,614,south,android,business,organic,1,0
101476,106.66,12,24.1,1,1778,northeast,ios,basic,partner,0,0
101477,58.74,10,20.37,0,1717,west,ios,pro,organic,1,0
101478,115.33,12,12.98,0,1227,midwest,ios,pro,organic,1,0
101479,67.12,6,22.99,0,94,west,ios,pro,sales,1,0
101480,118.66,8,10.08,0,436,west,android,basic,organic,0,0
101481,90.2,9,15.03,0,655,northeast,ios,pro,sales,1,0
101482,142.75,17,7.62,2,978,south,web,basic,sales,0,0
101483,46.45,19,23.23,2,1565,midwest,android,basic,organic,0,0
101484,34.86,7,5.76,1,1531,west,web,basic,paid,0,0
101485,65.82,10,6.8,1,515,midwest,android,basic,organic,0,0
101486,38.15,14,10.83,3,222,south,ios,basic,paid,0,0
101487,38.22,10,20.61,2,517,south,ios,basic,sales,0,0
101488,110.38,12,18.77,0,446,midwest,web,basic,organic,0,0
101489,87.85,11,14.61,1,1620,west,ios,business,organic,1,0
101490,70.73,20,19.09,1,55,northeast,android,basic,partner,0,0
101491,74.07,12,13.42,3,1500,northeast,ios,basic,,0,0
101492,66.5,6,16.11,2,1192,south,android,pro,partner,1,0
101493,147.41,5,22.26,1,217,west,ios,basic,organic,0,0
101494,61.52,12,12.77,2,1242,northeast,android,pro,organic,1,0
101495,40.4,6,10.17,6,1056,south,ios,basic,paid,0,0
101496,116.66,13,16.35,1,36,northeast,web,pro,paid,1,0
101497,80.23,11,17.7,0,425,midwest,ios,basic,organic,0,0
101498,161.4,9,14.55,0,646,,ios,basic,paid,0,0
101499,69.06,6,19.02,1,410,midwest,ios,pro,partner,1,0
101500,118.46,9,12.99,0,1054,northeast,web,basic,sales,0,0
101501,126.96,6,14.64,0,1119,,android,basic,sales,0,0
101502,69.23,10,15.87,3,330,midwest,android,basic,organic,0,0
101503,61.25,14,15.44,0,249,northeast,android,pro,organic,1,0
101504,114.69,16,22.07,1,1189,northeast,web,basic,partner,0,0
101505,108.7,12,15.85,3,861,midwest,ios,pro,paid,1,0
101506,37.22,12,12.48,0,499,south,android,pro,sales,1,0
101507,47.38,8,16.64,1,482,south,web,basic,organic,0,0
101508,5.0,9,19.04,2,99,midwest,ios,business,organic,1,0
101509,109.43,18,17.87,0,1541,south,ios,pro,sales,1,0
101510,78.57,13,17.59,1,1519,midwest,android,basic,partner,0,0
101511,82.16,9,6.51,3,1011,northeast,ios,basic,organic,0,0
101512,27.11,9,1.54,0,648,northeast,ios,basic,organic,0,0
101513,48.47,10,20.38,3,410,northeast,android,business,partner,1,0
101514,70.79,14,16.19,1,574,south,ios,basic,organic,0,0
101515,63.8,12,13.89,2,1669,midwest,android,basic,organic,0,0
101516,92.24,12,17.47,1,187,west,android,business,partner,1,0
101517,109.0,13,23.64,0,1486,south,android,pro,organic,1,0
101518,169.71,7,21.07,0,568,west,android,basic,organic,0,0
101519,87.28,10,18.81,2,499,south,android,pro,organic,1,0
101520,128.15,11,9.57,0,1463,west,android,pro,organic,1,0
101521,58.12,11,10.22,0,1731,,web,basic,paid,0,0
101522,27.7,12,2.07,0,1785,west,android,basic,partner,0,0
101523,75.32,9,17.17,1,503,south,android,pro,organic,1,0
101524,30.48,11,19.54,0,1076,west,web,basic,organic,0,0
101525,88.53,12,19.95,0,547,south,android,business,organic,1,0
101526,59.9,11,17.38,2,372,west,ios,basic,paid,0,0
101527,17.65,8,13.23,2,713,south,ios,pro,partner,1,0
101528,150.5,10,11.18,2,140,south,android,pro,sales,1,0
101529,68.65,18,9.87,3,321,south,android,basic,organic,0,0
101530,29.05,11,13.18,2,1084,west,android,basic,,0,0
101531,120.33,11,9.11,0,1246,west,android,business,paid,1,0
101532,61.77,14,22.78,0,508,midwest,ios,pro,organic,1,0
101533,127.25,8,7.49,2,1016,south,android,basic,organic,0,0
101534,61.6,11,13.01,2,1383,midwest,android,basic,organic,0,0
101535,68.53,14,4.32,0,1613,northeast,web,basic,sales,0,0
101536,100.41,12,15.48,0,1036,northeast,android,basic,organic,0,0
101537,109.36,12,13.99,1,456,west,android,basic,organic,0,0
101538,115.67,6,12.22,0,1291,northeast,android,pro,partner,1,0
101539,84.77,7,9.34,2,331,south,android,basic,partner,0,0
101540,107.03,16,14.01,3,276,midwest,ios,pro,organic,1,0
101541,114.84,9,11.28,0,664,south,android,business,sales,1,0
101542,95.22,13,13.32,0,612,northeast,ios,business,organic,1,0
101543,82.86,10,23.79,0,288,midwest,ios,pro,,1,0
101544,35.97,13,14.86,2,122,midwest,android,basic,paid,0,0
101545,109.57,17,16.66,1,1704,south,android,basic,sales,0,0
101546,89.52,14,11.68,0,1228,west,android,basic,paid,0,0
101547,73.11,18,10.08,0,1299,south,android,basic,partner,0,0
101548,134.0,10,13.89,1,147,south,web,business,paid,1,0
101549,36.6,15,26.52,1,1439,south,android,pro,sales,1,0
101550,147.19,15,12.56,1,675,midwest,android,pro,organic,1,0
101551,87.2,13,15.81,1,1354,west,android,basic,paid,0,0
101552,99.43,10,9.86,1,898,northeast,web,basic,partner,0,0
101553,73.78,17,1.0,0,459,west,android,business,paid,1,0
101554,27.99,12,,1,494,west,android,basic,sales,0,0
101555,82.97,14,25.9,1,278,midwest,android,basic,,0,0
101556,100.05,11,16.98,1,1498,midwest,ios,pro,organic,1,0
101557,112.34,12,22.2,3,790,west,android,pro,organic,1,0
101558,80.87,12,12.26,1,1410,west,android,basic,sales,0,0
101559,9.07,14,2.22,1,1497,south,ios,basic,paid,0,0
101560,32.5,11,8.46,2,325,south,android,pro,paid,1,0
101561,161.87,12,15.99,0,615,northeast,ios,business,sales,1,0
101562,48.67,11,15.19,1,249,northeast,web,basic,organic,0,0
101563,139.37,9,13.95,1,46,midwest,android,pro,organic,1,0
101564,54.37,11,11.35,2,1776,midwest,ios,basic,organic,0,0
101565,81.43,13,18.7,0,1198,northeast,android,pro,paid,1,0
101566,110.51,17,11.49,1,829,west,android,pro,partner,1,0
101567,58.47,11,15.54,0,384,west,android,pro,,1,0
101568,145.32,12,14.98,0,1075,midwest,android,pro,paid,1,0
101569,90.73,16,12.16,1,990,south,ios,basic,organic,0,0
101570,104.59,13,9.59,2,424,west,ios,basic,paid,0,0
101571,78.37,12,11.86,1,56,midwest,android,pro,partner,1,0
101572,111.71,15,23.37,3,860,west,android,basic,organic,0,0
101573,144.84,14,19.56,1,930,south,android,pro,partner,1,0
101574,83.27,14,19.1,1,1442,midwest,ios,basic,organic,0,0
101575,150.27,7,10.07,2,726,south,web,basic,partner,0,0
101576,65.98,6,6.81,1,201,west,android,pro,organic,1,0
101577,115.51,6,19.48,0,1588,west,android,basic,organic,0,0
101578,105.61,12,18.52,2,762,,ios,business,sales,1,0
101579,49.53,10,14.69,1,1307,midwest,android,basic,organic,0,0
101580,95.7,8,12.15,1,106,west,web,basic,,0,0
101581,88.27,9,6.68,4,93,northeast,ios,basic,paid,0,0
101582,343.74,7,18.34,3,71,midwest,android,basic,organic,0,0
101583,100.89,8,19.93,1,1427,northeast,android,pro,sales,1,0
101584,93.27,11,10.6,3,456,midwest,ios,basic,sales,0,0
101585,85.39,14,10.19,0,1430,west,ios,basic,organic,0,0
101586,85.53,11,20.21,3,1702,south,android,business,paid,1,0
101587,84.76,13,10.79,2,1204,northeast,ios,basic,organic,0,0
101588,74.76,14,22.9,0,1774,midwest,ios,basic,organic,0,0
101589,93.03,8,13.45,1,1674,midwest,web,business,organic,1,0
101590,64.82,10,12.07,2,1309,south,android,pro,sales,1,0
101591,183.65,9,14.23,0,1451,west,android,basic,organic,0,0
101592,37.26,13,12.07,4,1098,south,android,business,organic,1,0
101593,66.95,13,19.63,2,417,northeast,android,basic,sales,0,0
101594,69.79,24,18.43,0,212,midwest,android,basic,partner,0,0
101595,161.46,14,19.44,0,705,northeast,ios,basic,organic,0,0
101596,40.48,5,14.92,1,871,midwest,ios,business,organic,1,0
101597,103.33,11,11.72,3,649,northeast,android,basic,organic,0,0
101598,96.94,12,13.95,1,210,northeast,web,pro,organic,1,0
101599,100.01,12,11.87,2,923,south,android,basic,partner,0,0
101600,132.51,14,21.33,1,912,northeast,web,basic,organic,0,0
101601,131.77,16,19.01,1,1718,northeast,android,business,organic,1,0
101602,71.77,10,13.54,2,1719,midwest,android,business,organic,1,0
101603,94.98,8,,1,1119,midwest,android,basic,sales,0,0
101604,20.89,16,21.7,1,1535,midwest,ios,basic,sales,0,0
101605,91.57,20,14.68,1,583,west,android,pro,organic,1,0
101606,59.42,10,13.35,1,1745,south,ios,basic,partner,0,0
101607,81.29,14,,1,1696,west,android,basic,partner,0,0
101608,27.33,11,11.45,2,251,south,ios,basic,organic,0,0
101609,102.58,15,12.41,2,1269,west,web,business,organic,1,0
101610,26.92,9,,1,840,midwest,android,basic,organic,0,0
101611,93.34,11,7.42,1,500,midwest,android,basic,paid,0,0
101612,43.85,10,15.58,1,759,,android,basic,organic,0,0
101613,57.41,13,10.19,1,1634,west,ios,basic,organic,0,0
101614,129.57,17,11.15,1,1665,west,android,basic,sales,0,0
101615,109.17,18,10.48,1,639,midwest,android,basic,sales,0,0
101616,129.37,6,11.06,0,847,northeast,android,pro,paid,1,0
101617,144.15,6,9.81,0,943,midwest,android,basic,organic,0,0
101618,60.18,16,15.24,1,1328,south,web,basic,organic,0,0
101619,141.96,11,13.22,2,878,midwest,ios,business,sales,1,0
101620,35.24,12,14.24,0,730,midwest,web,basic,partner,0,0
101621,114.86,12,25.77,0,1664,south,ios,basic,paid,0,0
101622,70.24,12,13.22,0,689,south,web,basic,sales,0,0
101623,54.51,19,17.02,2,500,south,web,pro,sales,1,0
101624,110.12,12,17.59,0,608,midwest,web,pro,organic,1,0
101625,122.02,9,13.69,1,619,,ios,pro,paid,1,0
101626,120.95,16,,2,1012,south,android,pro,partner,1,0
101627,95.73,16,14.1,2,1198,northeast,web,basic,organic,0,0
101628,92.75,13,15.01,3,267,midwest,android,business,sales,1,0
101629,106.97,8,11.07,3,1599,west,android,basic,sales,0,0
101630,98.94,5,11.53,1,478,west,android,basic,organic,0,0
101631,107.49,16,14.08,0,233,south,ios,basic,partner,0,0
101632,95.34,12,4.14,1,1212,south,android,basic,partner,0,0
101633,118.34,7,21.48,1,401,west,ios,basic,organic,0,0
101634,29.42,13,24.8,2,1357,midwest,android,basic,paid,0,0
101635,83.27,12,14.85,0,1708,midwest,android,pro,paid,1,0
101636,38.18,8,17.33,2,1255,midwest,ios,pro,,1,0
101637,97.96,14,19.41,0,1405,northeast,ios,pro,organic,1,0
101638,147.11,17,7.38,0,905,west,web,basic,paid,0,0
101639,70.93,20,18.64,0,642,midwest,android,basic,organic,0,0
101640,92.58,12,11.87,0,1115,west,android,pro,paid,1,0
101641,115.23,9,25.45,1,663,midwest,android,basic,organic,0,0
101642,13.56,15,13.06,0,1580,northeast,android,basic,partner,0,0
101643,69.2,12,18.54,2,861,west,android,basic,sales,0,0
101644,101.12,8,13.11,2,913,northeast,android,basic,organic,0,0
101645,5.0,10,24.98,0,1222,south,ios,basic,partner,0,0
101646,52.83,12,11.44,3,365,south,android,pro,organic,1,0
101647,127.63,13,19.83,2,1023,west,ios,pro,organic,1,0
101648,124.11,14,17.13,1,1364,south,web,business,organic,1,0
101649,101.48,17,16.02,0,1403,south,android,basic,organic,0,0
101650,119.76,12,15.15,2,428,midwest,ios,basic,organic,0,0
101651,95.74,9,10.66,1,125,northeast,android,pro,organic,1,0
101652,107.99,10,1.07,1,373,west,ios,basic,organic,0,0
101653,76.64,14,19.37,1,1479,west,android,basic,organic,0,0
101654,92.17,12,11.56,1,499,west,web,pro,organic,1,0
101655,65.23,10,19.85,2,132,south,android,basic,paid,0,0
101656,133.49,8,15.76,0,1087,west,android,basic,organic,0,0
101657,142.78,8,20.0,1,1589,west,android,basic,partner,0,0
101658,137.68,15,18.01,2,427,midwest,android,pro,organic,1,0
101659,73.31,12,1.68,2,106,west,ios,basic,organic,0,0
101660,53.66,18,17.07,0,278,midwest,android,basic,organic,0,0
101661,133.97,17,12.28,1,256,northeast,android,basic,organic,0,0
101662,107.58,11,19.83,0,392,west,ios,pro,sales,1,0
101663,99.83,15,16.96,1,348,northeast,ios,business,partner,1,0
101664,65.19,9,17.01,1,1157,south,ios,business,organic,1,0
101665,103.32,12,12.64,1,424,south,ios,pro,organic,1,0
101666,48.93,10,9.44,1,1000,northeast,ios,basic,paid,0,0
101667,110.83,13,11.84,2,741,midwest,android,basic,organic,0,0
101668,137.64,13,5.0,2,1188,south,android,basic,paid,0,0
101669,146.72,8,11.05,1,1190,midwest,android,basic,sales,0,0
101670,113.51,9,6.68,3,1079,midwest,ios,pro,organic,1,0
101671,38.25,10,6.81,1,1609,west,android,basic,organic,0,0
101672,95.1,16,,1,377,south,web,business,organic,1,0
101673,165.03,13,16.67,0,958,northeast,ios,basic,sales,0,0
101674,56.73,16,13.84,2,727,midwest,ios,pro,paid,1,0
101675,85.87,10,11.51,3,972,south,android,business,organic,1,0
101676,138.89,7,9.26,0,277,midwest,ios,basic,paid,0,0
101677,110.22,11,12.41,0,595,midwest,ios,pro,organic,1,0
101678,177.29,13,9.89,1,1695,midwest,android,pro,organic,1,0
101679,61.62,14,13.69,3,1447,south,android,pro,,1,0
101680,52.37,12,,2,784,west,web,pro,paid,1,0
101681,132.07,8,17.51,0,225,midwest,web,basic,sales,0,0
101682,44.95,11,11.16,0,1177,midwest,android,basic,paid,0,0
101683,80.92,8,15.88,2,562,south,android,pro,sales,1,0
101684,85.64,8,18.44,0,613,northeast,web,pro,paid,1,0
101685,125.3,17,15.64,1,201,midwest,android,pro,paid,1,0
101686,110.11,14,18.0,0,541,south,web,basic,partner,0,0
101687,104.45,12,3.67,0,409,south,android,basic,sales,0,0
101688,73.51,12,11.54,4,90,west,ios,basic,sales,0,0
101689,131.74,12,19.52,1,1068,midwest,ios,business,paid,1,0
101690,232.93,15,16.55,1,1745,northeast,ios,basic,sales,0,0
101691,112.89,16,23.24,0,252,west,web,basic,organic,0,0
101692,91.59,15,22.52,0,122,west,ios,basic,paid,0,0
101693,41.28,10,15.5,0,208,northeast,android,basic,partner,0,0
101694,65.05,12,12.74,0,996,northeast,android,basic,sales,0,0
101695,80.31,9,9.21,1,1491,south,web,pro,partner,1,0
101696,68.75,12,11.62,2,578,northeast,android,basic,,0,0
101697,87.42,13,11.96,2,239,midwest,ios,basic,organic,0,0
101698,152.01,7,11.03,0,199,south,ios,basic,organic,0,0
101699,132.9,11,9.41,1,1106,west,android,basic,paid,0,0
101700,82.28,15,16.01,1,661,northeast,web,pro,,1,0
101701,44.5,13,22.48,3,653,west,android,business,paid,1,0
101702,136.15,17,18.67,0,452,,android,pro,organic,1,0
101703,86.23,7,12.39,2,1616,west,web,business,paid,1,0
101704,25.85,11,19.07,0,693,south,android,basic,organic,0,0
101705,113.65,15,15.73,2,1282,west,ios,business,organic,1,0
101706,124.92,6,13.8,1,1343,south,web,basic,paid,0,0
101707,5.0,15,13.48,0,135,midwest,android,pro,partner,1,0
101708,58.32,14,13.0,2,469,midwest,web,pro,paid,1,0
101709,84.02,9,17.26,1,1614,south,android,basic,sales,0,0
101710,114.44,15,14.7,0,1592,west,android,basic,organic,0,0
101711,69.43,14,10.36,1,762,south,ios,basic,organic,0,0
101712,58.04,12,10.12,0,306,northeast,android,basic,paid,0,0
101713,114.18,8,15.53,1,557,south,ios,basic,sales,0,0
101714,71.14,4,16.14,2,1710,west,android,business,partner,1,0
