user_id,item_id,surface,clicked,purchased,seconds_watched,position,hour_of_day,device_type
user_0016,item_0020,home,1,0,193,3,4,android
user_0051,item_0536,home,0,0,121,11,2,android
user_0099,item_0699,home,0,0,229,1,2,web
user_0149,item_0961,related_items,1,0,107,4,22,android
user_0125,item_0322,related_items,0,0,142,7,22,web
user_0136,item_0477,home,1,0,36,13,3,ios
user_0150,item_0952,search,1,0,127,16,3,android
user_0100,item_0779,related_items,1,0,93,8,18,web
user_0173,item_0383,search,1,0,190,13,13,ios
user_0077,item_0861,search,1,0,161,11,19,android
user_0169,item_0615,related_items,1,0,74,4,18,android
user_0039,item_0750,search,0,0,113,14,22,ios
user_0047,item_0031,home,0,0,208,5,4,ios
user_0193,item_0740,home,1,0,53,1,11,ios
user_0167,item_0341,home,0,0,100,12,10,android
user_0093,item_0914,home,0,0,219,7,22,android
user_0155,item_0670,search,0,0,162,6,14,web
user_0023,item_0396,related_items,0,0,30,1,13,web
user_0095,item_0673,related_items,0,0,226,10,18,web
user_0048,item_0987,search,0,0,99,16,0,android
user_0098,item_0859,related_items,0,0,182,1,1,ios
user_0153,item_0799,search,0,0,119,10,5,web
user_0090,item_0460,search,0,0,163,8,8,web
user_0067,item_0051,search,0,0,26,10,19,ios
user_0126,item_0329,search,0,0,76,12,4,android
user_0016,item_0775,home,0,0,143,1,18,android
user_0222,item_0494,home,1,0,215,10,8,web
user_0227,item_0667,home,1,0,206,18,10,web
user_0132,item_0055,home,1,0,52,3,22,android
user_0019,item_0190,search,1,0,216,20,15,web
user_0239,item_0069,home,1,0,97,19,6,android
user_0049,item_0343,home,0,0,62,9,7,android
user_0167,item_0240,home,1,0,18,6,3,ios
user_0037,item_0892,home,0,0,20,9,9,web
user_0180,item_0641,home,0,0,219,19,10,ios
user_0067,item_0651,search,0,0,114,20,10,web
user_0152,item_0841,related_items,1,0,185,10,10,ios
user_0086,item_0354,home,0,0,163,11,1,web
user_0120,item_0922,home,0,0,59,12,10,android
user_0238,item_0561,related_items,0,0,105,7,23,ios
user_0120,item_0140,related_items,1,0,13,11,20,ios
user_0180,item_0005,home,1,0,108,10,9,ios
user_0128,item_0199,home,0,0,208,10,16,web
user_0124,item_0055,search,0,0,88,13,16,ios
user_0236,item_0946,home,0,0,93,19,7,web
user_0147,item_0925,related_items,1,0,60,8,17,web
user_0043,item_0206,search,0,0,157,16,2,android
user_0202,item_0136,home,1,0,217,17,13,ios
user_0164,item_0814,search,1,0,64,7,11,android
user_0076,item_0470,related_items,1,0,58,2,8,web
user_0103,item_0463,home,0,0,238,8,18,web
user_0186,item_0564,related_items,1,0,45,18,7,android
user_0091,item_0592,search,1,1,46,6,9,web
user_0182,item_0260,search,1,0,209,20,2,ios
user_0185,item_0334,home,0,0,173,6,7,ios
user_0051,item_0824,search,0,0,177,9,12,web
user_0145,item_0900,search,1,0,161,7,21,ios
user_0248,item_0334,search,0,0,164,11,2,android
user_0004,item_0893,home,0,0,18,17,14,ios
user_0029,item_0431,related_items,0,0,147,18,3,android
user_0191,item_0568,home,0,0,19,1,9,android
user_0171,item_0954,search,1,0,159,8,4,android
user_0173,item_0598,home,1,0,57,16,14,android
user_0047,item_0747,related_items,0,0,221,4,14,web
user_0003,item_0049,home,0,0,232,18,14,ios
user_0148,item_0731,home,0,0,237,3,23,web
user_0066,item_0108,home,0,0,83,17,10,ios
user_0052,item_0905,related_items,0,0,219,7,17,web
user_0065,item_0692,search,1,1,89,3,16,web
user_0083,item_0742,home,0,0,190,9,23,ios
user_0164,item_0568,search,1,0,44,1,3,ios
user_0141,item_0437,home,0,0,76,19,16,web
user_0180,item_0906,home,0,0,181,13,18,android
user_0057,item_0216,home,1,0,53,20,4,web
user_0133,item_0355,related_items,0,0,26,8,11,ios
user_0033,item_0604,related_items,0,0,152,15,18,ios
user_0081,item_0447,home,0,0,10,17,18,android
user_0061,item_0476,related_items,1,0,85,12,1,ios
user_0195,item_0003,search,0,0,105,1,0,android
user_0185,item_0395,related_items,1,0,159,13,22,android
user_0168,item_0299,home,0,0,69,6,2,ios
user_0040,item_0325,search,0,0,135,16,19,web
user_0238,item_0782,search,0,0,14,12,5,ios
user_0147,item_0425,related_items,1,1,208,5,23,web
user_0025,item_0395,related_items,0,0,235,16,1,android
user_0029,item_0326,related_items,1,0,127,4,1,android
user_0194,item_0893,related_items,0,0,129,2,4,android
user_0032,item_0915,search,0,0,8,4,13,ios
user_0108,item_0790,related_items,0,0,98,15,19,web
user_0183,item_0914,home,0,0,171,10,2,web
user_0187,item_0868,related_items,1,0,160,3,6,ios
user_0123,item_0867,related_items,0,0,129,4,22,ios
user_0111,item_0478,related_items,1,0,187,9,14,android
user_0238,item_0038,search,1,0,221,11,5,ios
user_0241,item_0352,related_items,1,1,210,17,10,android
user_0041,item_0750,search,0,0,161,10,0,web
user_0028,item_0526,search,0,0,150,9,3,android
user_0045,item_0781,search,0,0,27,3,1,web
user_0186,item_0530,related_items,0,0,156,18,12,android
user_0110,item_0237,home,0,0,164,20,15,android
user_0140,item_0636,search,1,0,235,19,14,web
user_0219,item_0518,home,0,0,164,15,23,ios
user_0110,item_0524,related_items,1,0,104,11,2,ios
user_0066,item_0803,related_items,0,0,16,7,19,ios
user_0104,item_0157,related_items,1,0,174,17,15,android
user_0021,item_0204,search,0,0,235,9,5,ios
user_0047,item_0268,home,0,0,45,14,0,ios
user_0205,item_0057,related_items,0,0,98,6,7,ios
user_0002,item_0732,related_items,0,0,234,3,1,android
user_0079,item_0774,home,0,0,59,11,11,android
user_0152,item_0863,related_items,0,0,208,13,5,android
user_0179,item_0370,home,0,0,197,4,8,web
user_0245,item_0496,home,0,0,200,12,4,web
user_0109,item_0085,home,0,0,237,5,9,web
user_0229,item_0730,related_items,1,0,216,14,4,ios
user_0166,item_0531,search,0,0,60,4,19,android
user_0053,item_0440,related_items,0,0,195,8,15,ios
user_0160,item_0651,search,0,0,52,6,20,android
user_0099,item_0773,home,0,0,111,16,5,web
user_0228,item_0309,related_items,1,1,5,9,21,ios
user_0233,item_0766,search,0,0,51,14,2,android
user_0054,item_0085,search,0,0,45,17,21,android
user_0010,item_0823,home,1,1,117,2,7,web
user_0128,item_0860,related_items,1,0,38,8,5,ios
user_0051,item_0950,home,0,0,42,6,3,android
user_0188,item_0734,home,1,0,70,4,7,android
user_0212,item_0853,home,0,0,121,17,22,android
user_0080,item_0037,related_items,0,0,57,3,23,ios
user_0246,item_0597,related_items,1,0,97,5,11,ios
user_0230,item_0632,search,1,0,209,12,15,android
user_0219,item_0356,home,0,0,90,3,8,web
user_0113,item_0922,related_items,1,0,156,18,23,ios
user_0098,item_0934,home,1,1,213,15,15,ios
user_0120,item_0957,search,0,0,129,14,0,ios
user_0153,item_0720,search,0,0,13,1,12,web
user_0155,item_0186,home,1,1,225,5,6,ios
user_0031,item_0975,related_items,1,0,163,10,6,ios
user_0152,item_0810,related_items,0,0,216,4,16,web
user_0083,item_0375,search,0,0,106,9,2,ios
user_0209,item_0913,related_items,0,0,46,20,20,ios
user_0142,item_0100,search,0,0,90,13,6,android
user_0060,item_0446,related_items,1,0,150,7,2,web
user_0103,item_0108,home,0,0,91,11,16,android
user_0192,item_0296,related_items,1,0,131,2,13,ios
user_0005,item_0218,home,1,1,215,20,15,android
user_0127,item_0869,search,0,0,91,2,11,ios
user_0152,item_0800,search,0,0,74,9,8,ios
user_0173,item_0826,search,0,0,47,12,5,web
user_0045,item_0423,search,0,0,160,13,9,ios
user_0035,item_0687,home,1,0,195,19,19,android
user_0138,item_0445,related_items,1,0,176,10,19,ios
user_0140,item_0924,search,1,0,97,12,5,android
user_0038,item_0646,home,0,0,211,2,9,ios
user_0228,item_0428,home,1,0,225,12,1,android
user_0056,item_0389,related_items,0,0,171,13,18,web
user_0193,item_0602,home,1,0,45,13,15,ios
user_0095,item_0314,home,1,0,133,5,0,ios
user_0100,item_0957,home,0,0,129,4,4,web
user_0241,item_0682,home,0,0,136,1,16,ios
user_0237,item_0034,related_items,0,0,93,17,6,android
user_0147,item_0487,related_items,0,0,44,17,14,ios
user_0136,item_0302,search,0,0,110,12,5,android
user_0009,item_0727,search,0,0,183,18,16,ios
user_0133,item_0655,search,0,0,141,16,10,android
user_0034,item_0460,home,1,1,226,14,8,android
user_0035,item_0192,home,0,0,76,19,4,android
user_0032,item_0929,search,0,0,153,18,12,android
user_0095,item_0710,search,0,0,60,2,12,web
user_0118,item_0399,search,0,0,215,20,12,ios
user_0141,item_0575,home,1,1,84,14,8,ios
user_0008,item_0077,home,0,0,143,2,3,ios
user_0069,item_0005,related_items,0,0,207,12,12,android
user_0060,item_0235,search,1,0,113,19,6,web
user_0033,item_0189,home,0,0,12,10,2,ios
user_0203,item_0169,related_items,0,0,80,10,16,ios
user_0212,item_0127,home,1,0,37,10,19,ios
user_0110,item_0667,related_items,0,0,204,4,19,web
user_0143,item_0764,home,0,0,112,16,12,web
user_0150,item_0370,home,1,1,223,5,19,android
user_0059,item_0371,search,0,0,78,15,14,web
user_0165,item_0841,related_items,0,0,12,9,19,android
user_0154,item_0764,home,0,0,225,9,21,ios
user_0072,item_0609,related_items,1,0,129,16,22,ios
user_0082,item_0023,related_items,1,0,106,3,10,web
user_0249,item_0114,home,1,0,222,9,17,web
user_0000,item_0935,related_items,1,0,83,19,10,ios
user_0243,item_0121,related_items,0,0,47,18,16,android
user_0188,item_0716,home,0,0,172,1,21,web
user_0217,item_0092,home,0,0,180,10,23,web
user_0093,item_0147,search,0,0,191,18,21,ios
user_0181,item_0749,home,0,0,107,15,21,android
user_0152,item_0204,related_items,0,0,143,7,20,ios
user_0167,item_0045,search,0,0,189,9,17,web
user_0235,item_0621,home,0,0,85,2,2,ios
user_0166,item_0100,home,0,0,139,14,1,ios
user_0034,item_0043,related_items,1,0,36,5,12,web
user_0057,item_0711,home,1,0,108,4,11,web
user_0132,item_0777,search,0,0,55,6,14,ios
user_0183,item_0148,search,0,0,50,7,8,ios
user_0027,item_0404,search,1,0,56,4,23,android
user_0233,item_0577,home,0,0,54,1,22,android
user_0212,item_0791,related_items,1,0,98,1,6,android
user_0033,item_0322,related_items,0,0,39,16,22,web
user_0143,item_0244,home,1,1,120,13,1,android
user_0009,item_0579,related_items,1,0,154,3,12,ios
user_0015,item_0051,home,1,0,25,7,19,web
user_0211,item_0362,home,0,0,76,7,13,android
user_0024,item_0212,search,0,0,26,8,21,web
user_0124,item_0542,search,1,0,105,2,12,ios
user_0135,item_0774,home,0,0,200,18,21,android
user_0133,item_0669,related_items,1,0,102,6,2,android
user_0208,item_0620,related_items,0,0,150,14,14,ios
user_0127,item_0260,search,1,0,41,9,0,ios
user_0084,item_0741,related_items,1,0,94,18,2,android
user_0180,item_0162,home,0,0,9,10,15,web
user_0009,item_0667,search,0,0,15,18,13,android
user_0173,item_0418,search,0,0,114,13,1,ios
user_0133,item_0300,related_items,0,0,230,16,22,web
user_0197,item_0926,home,0,0,30,17,19,ios
user_0197,item_0750,related_items,0,0,40,19,18,android
user_0218,item_0377,home,0,0,231,5,10,ios
user_0199,item_0931,related_items,1,0,178,11,9,ios
user_0071,item_0745,home,0,0,60,13,13,android
user_0166,item_0820,search,0,0,53,6,5,ios
user_0239,item_0808,search,1,1,207,19,1,web
user_0187,item_0824,related_items,0,0,202,12,17,ios
user_0080,item_0161,home,0,0,184,16,9,web
user_0080,item_0563,home,0,0,98,10,2,web
user_0246,item_0766,home,0,0,187,6,18,web
user_0154,item_0754,related_items,1,0,30,10,11,web
user_0213,item_0787,home,0,0,66,11,17,ios
user_0112,item_0546,related_items,1,0,51,7,6,ios
user_0063,item_0494,related_items,0,0,88,8,2,android
user_0030,item_0631,home,0,0,107,20,20,ios
user_0113,item_0806,home,1,0,227,20,10,android
user_0072,item_0495,home,1,0,146,7,0,ios
user_0071,item_0022,related_items,0,0,69,14,0,ios
user_0126,item_0896,search,1,0,17,17,0,android
user_0058,item_0143,home,1,0,36,16,4,ios
user_0166,item_0809,search,1,0,30,14,23,android
user_0092,item_0259,search,0,0,188,12,10,ios
user_0123,item_0538,home,1,0,135,18,8,android
user_0104,item_0589,related_items,0,0,66,12,21,web
user_0045,item_0848,related_items,1,0,14,11,11,web
user_0062,item_0535,home,0,0,175,1,5,web
user_0194,item_0086,home,1,0,225,3,3,ios
user_0124,item_0542,search,0,0,32,3,16,web
user_0237,item_0609,search,1,0,72,10,17,ios
user_0247,item_0266,search,0,0,100,14,6,web
user_0130,item_0967,search,0,0,100,7,19,android
user_0035,item_0628,search,0,0,205,3,20,ios
user_0190,item_0924,search,0,0,142,18,8,web
user_0216,item_0305,home,0,0,229,13,21,web
user_0187,item_0056,home,0,0,99,6,23,ios
user_0221,item_0749,home,1,0,161,12,8,web
user_0134,item_0663,home,0,0,29,20,10,ios
user_0090,item_0878,search,1,0,161,16,8,ios
user_0171,item_0876,related_items,0,0,226,7,13,ios
user_0085,item_0116,related_items,1,0,48,13,13,ios
user_0156,item_0397,related_items,1,0,75,9,3,android
user_0048,item_0940,home,0,0,114,1,0,web
user_0067,item_0373,home,0,0,41,12,10,web
user_0135,item_0831,related_items,1,0,26,1,2,ios
user_0053,item_0295,related_items,0,0,201,9,4,android
user_0035,item_0374,search,1,0,114,17,12,android
user_0168,item_0473,home,0,0,209,4,10,ios
user_0131,item_0786,search,0,0,37,5,3,android
user_0190,item_0382,home,1,0,58,19,13,ios
user_0089,item_0521,home,1,0,102,15,13,android
user_0109,item_0536,related_items,0,0,203,1,21,ios
user_0122,item_0617,search,0,0,119,11,8,web
user_0244,item_0436,related_items,1,0,6,12,12,web
user_0051,item_0944,related_items,1,1,92,9,3,ios
user_0099,item_0074,related_items,0,0,128,6,1,web
user_0029,item_0301,related_items,0,0,21,18,23,web
user_0098,item_0520,related_items,0,0,66,15,23,android
user_0124,item_0250,search,1,1,43,1,23,android
user_0182,item_0813,related_items,1,0,51,16,8,ios
user_0074,item_0750,search,0,0,161,2,23,android
user_0208,item_0315,home,0,0,89,17,17,android
user_0140,item_0451,search,1,0,69,3,5,ios
user_0100,item_0440,home,0,0,231,15,12,android
user_0100,item_0967,related_items,1,1,160,20,5,web
user_0082,item_0745,search,0,0,79,14,5,ios
user_0171,item_0044,search,0,0,194,3,4,ios
user_0243,item_0816,related_items,0,0,167,9,11,android
user_0055,item_0412,search,1,0,228,18,12,ios
user_0214,item_0729,home,0,0,82,17,2,ios
user_0070,item_0882,home,0,0,230,11,9,ios
user_0196,item_0327,search,0,0,196,8,2,web
user_0116,item_0955,search,0,0,57,14,12,ios
user_0094,item_0901,home,0,0,141,17,0,ios
user_0107,item_0652,related_items,1,0,187,12,7,android
user_0008,item_0629,related_items,0,0,129,19,13,web
user_0007,item_0880,home,0,0,21,17,12,web
user_0029,item_0610,related_items,1,0,196,19,20,android
user_0018,item_0028,related_items,0,0,129,17,18,web
user_0240,item_0224,home,0,0,196,12,8,ios
user_0021,item_0569,home,1,0,222,1,16,ios
user_0029,item_0126,search,0,0,221,14,2,ios
user_0079,item_0688,related_items,1,0,50,19,17,web
user_0104,item_0711,search,1,0,200,10,2,ios
user_0160,item_0775,search,0,0,185,11,16,web
user_0069,item_0051,related_items,0,0,131,19,5,web
user_0151,item_0593,search,1,1,65,11,15,web
user_0162,item_0958,home,0,0,213,8,5,web
user_0124,item_0474,search,0,0,169,6,10,ios
user_0202,item_0662,related_items,0,0,210,7,8,android
user_0238,item_0431,related_items,0,0,223,11,5,web
user_0225,item_0423,related_items,0,0,24,6,6,android
user_0135,item_0646,related_items,1,0,9,20,21,web
user_0063,item_0850,related_items,1,0,193,6,3,android
user_0235,item_0110,related_items,0,0,219,19,4,ios
user_0138,item_0967,home,1,0,105,2,12,android
user_0108,item_0522,related_items,1,0,225,13,16,android
user_0182,item_0456,search,1,1,135,13,22,android
user_0195,item_0759,related_items,0,0,232,17,15,web
user_0087,item_0939,home,0,0,25,1,4,android
user_0084,item_0013,related_items,1,0,232,3,0,android
user_0093,item_0036,search,0,0,112,11,11,ios
user_0111,item_0370,related_items,1,0,57,12,4,ios
user_0224,item_0954,related_items,0,0,21,14,13,web
user_0008,item_0886,related_items,0,0,52,11,21,ios
user_0099,item_0408,home,0,0,51,14,17,web
user_0226,item_0976,search,1,0,151,20,12,android
user_0194,item_0879,related_items,1,0,137,17,16,ios
user_0006,item_0992,search,0,0,230,4,19,ios
user_0002,item_0481,related_items,1,0,170,11,5,web
user_0131,item_0646,home,0,0,232,17,5,ios
user_0168,item_0168,home,0,0,62,10,22,android
user_0026,item_0367,search,0,0,183,14,5,android
user_0064,item_0369,search,1,0,92,9,6,ios
user_0101,item_0560,related_items,0,0,131,5,20,web
user_0215,item_0254,home,1,0,46,16,2,ios
user_0176,item_0627,search,0,0,6,17,9,web
user_0230,item_0902,search,0,0,101,17,22,android
user_0029,item_0969,home,0,0,159,9,23,web
user_0046,item_0893,home,0,0,156,12,2,android
user_0165,item_0157,home,1,0,239,14,23,android
user_0090,item_0613,related_items,0,0,230,7,5,web
user_0136,item_0012,search,1,0,35,1,2,web
user_0092,item_0351,search,0,0,99,14,23,web
user_0090,item_0138,related_items,0,0,112,6,11,web
user_0249,item_0654,home,0,0,131,15,4,android
user_0044,item_0790,related_items,0,0,124,8,23,ios
user_0059,item_0938,home,1,0,111,9,3,web
user_0096,item_0693,home,0,0,155,1,10,ios
user_0192,item_0717,related_items,0,0,31,14,16,ios
user_0159,item_0203,related_items,0,0,16,8,0,android
user_0037,item_0883,related_items,0,0,230,4,19,android
user_0196,item_0100,home,0,0,35,10,23,android
user_0206,item_0854,home,1,0,32,7,21,ios
user_0146,item_0789,home,1,1,119,9,4,ios
user_0243,item_0021,home,0,0,154,14,15,ios
user_0182,item_0852,related_items,1,1,193,6,15,ios
user_0247,item_0494,home,1,0,136,16,2,web
user_0043,item_0174,home,0,0,80,5,22,android
user_0067,item_0943,search,1,0,100,7,20,ios
user_0198,item_0336,home,0,0,35,5,14,web
user_0216,item_0994,search,1,0,73,12,10,web
user_0239,item_0864,home,0,0,38,2,1,android
user_0155,item_0677,search,0,0,71,14,7,android
user_0038,item_0140,related_items,0,0,141,9,23,android
user_0085,item_0795,home,1,0,180,8,2,android
user_0112,item_0776,related_items,0,0,11,13,7,web
user_0123,item_0749,home,1,0,183,4,17,web
user_0109,item_0018,related_items,0,0,68,12,20,ios
user_0072,item_0856,home,0,0,144,5,16,android
user_0016,item_0621,related_items,0,0,28,12,18,web
user_0098,item_0323,home,1,0,222,4,4,ios
user_0058,item_0933,home,1,0,180,13,3,ios
user_0060,item_0612,home,0,0,188,13,1,web
user_0026,item_0994,related_items,0,0,216,5,18,ios
user_0208,item_0771,search,1,1,30,14,12,web
user_0047,item_0365,related_items,0,0,195,14,0,web
user_0062,item_0826,related_items,0,0,119,1,19,android
user_0191,item_0002,related_items,0,0,7,12,16,web
user_0186,item_0070,search,1,0,177,5,8,web
user_0241,item_0634,home,0,0,93,14,20,android
user_0148,item_0066,search,0,0,199,7,23,ios
user_0249,item_0048,home,0,0,163,9,17,web
user_0171,item_0924,search,0,0,76,3,20,ios
user_0236,item_0662,home,0,0,182,3,5,ios
user_0096,item_0847,home,0,0,42,11,13,web
user_0210,item_0539,related_items,0,0,180,5,18,web
user_0177,item_0065,home,0,0,104,4,0,android
user_0054,item_0090,search,1,0,144,10,3,android
user_0017,item_0863,home,0,0,55,5,17,web
user_0086,item_0887,home,0,0,193,4,20,web
user_0141,item_0530,related_items,0,0,61,16,20,web
user_0095,item_0803,search,0,0,144,18,0,android
user_0193,item_0591,related_items,1,0,130,6,22,android
user_0098,item_0662,search,0,0,71,20,11,android
user_0120,item_0162,home,0,0,153,1,14,web
user_0175,item_0198,home,0,0,197,9,2,ios
user_0245,item_0666,home,1,0,119,5,23,web
user_0240,item_0487,related_items,1,1,68,6,9,android
user_0042,item_0640,search,0,0,186,20,4,web
user_0180,item_0993,search,0,0,113,4,20,ios
user_0103,item_0500,search,1,1,145,2,15,android
user_0231,item_0440,related_items,1,1,223,8,3,ios
user_0021,item_0523,related_items,0,0,81,12,20,ios
user_0089,item_0643,home,0,0,171,7,13,android
user_0109,item_0343,search,0,0,214,7,9,android
user_0109,item_0206,home,1,0,80,3,12,web
user_0046,item_0257,search,0,0,82,15,7,android
user_0212,item_0035,home,0,0,171,12,2,ios
user_0122,item_0742,search,0,0,52,17,15,ios
user_0067,item_0386,search,0,0,71,19,1,android
user_0171,item_0195,home,0,0,148,20,1,ios
user_0135,item_0252,search,0,0,228,5,17,web
user_0013,item_0205,search,0,0,120,1,20,ios
user_0212,item_0815,home,1,0,105,20,12,android
user_0138,item_0060,related_items,0,0,41,6,21,ios
user_0187,item_0889,home,1,1,110,5,1,ios
user_0192,item_0429,related_items,1,0,106,8,10,ios
user_0094,item_0214,home,0,0,156,8,23,web
user_0157,item_0919,home,1,1,157,3,8,ios
user_0175,item_0991,home,1,1,62,5,15,ios
user_0008,item_0796,search,1,0,84,19,8,android
user_0234,item_0326,home,0,0,137,17,17,android
user_0207,item_0441,related_items,0,0,195,6,1,ios
user_0155,item_0418,home,0,0,177,9,6,web
user_0086,item_0781,related_items,0,0,223,19,11,web
user_0104,item_0937,home,0,0,99,16,15,android
user_0129,item_0027,search,1,0,11,1,5,ios
user_0037,item_0967,related_items,0,0,219,17,4,ios
user_0246,item_0537,related_items,0,0,42,15,12,web
user_0171,item_0610,search,1,0,72,4,20,web
user_0217,item_0984,search,0,0,200,5,18,ios
user_0200,item_0949,related_items,0,0,145,7,16,ios
user_0027,item_0651,search,0,0,38,5,14,ios
user_0003,item_0245,home,1,0,110,6,20,web
user_0044,item_0604,search,0,0,238,16,5,ios
user_0023,item_0905,home,0,0,93,11,12,web
user_0038,item_0987,home,0,0,19,7,8,web
user_0239,item_0861,search,1,0,79,20,10,web
user_0101,item_0258,home,0,0,44,11,11,ios
user_0003,item_0029,search,0,0,157,20,2,android
user_0134,item_0443,related_items,0,0,85,7,19,ios
user_0060,item_0328,home,0,0,86,9,3,ios
user_0033,item_0688,related_items,0,0,28,2,17,android
user_0022,item_0261,home,0,0,90,7,11,web
user_0247,item_0827,related_items,0,0,150,10,9,web
user_0116,item_0935,related_items,0,0,102,15,10,web
user_0245,item_0415,home,1,0,111,5,5,ios
user_0004,item_0641,search,0,0,193,8,15,ios
user_0042,item_0381,home,1,0,15,7,22,web
user_0189,item_0601,search,0,0,222,14,17,ios
user_0154,item_0719,search,0,0,173,14,12,android
user_0164,item_0083,home,0,0,217,15,4,ios
user_0167,item_0544,related_items,0,0,233,9,8,android
user_0056,item_0142,search,0,0,172,5,16,ios
user_0116,item_0550,search,1,0,183,6,8,web
user_0210,item_0592,search,1,0,226,19,7,android
user_0231,item_0890,related_items,0,0,47,1,9,ios
user_0157,item_0185,home,1,0,97,1,3,android
user_0183,item_0031,home,1,1,155,6,20,ios
user_0175,item_0411,search,0,0,152,14,5,ios
user_0123,item_0570,related_items,1,0,184,10,8,android
user_0033,item_0936,home,0,0,16,10,15,web
user_0132,item_0138,home,0,0,189,17,6,ios
user_0139,item_0733,home,1,0,101,13,4,ios
user_0097,item_0599,related_items,1,0,237,10,1,android
user_0105,item_0107,home,0,0,212,4,21,web
user_0125,item_0521,related_items,1,0,230,3,14,android
user_0125,item_0163,search,0,0,85,19,23,android
user_0150,item_0321,search,0,0,61,19,11,android
user_0143,item_0690,related_items,1,0,40,5,8,ios
user_0148,item_0514,search,0,0,144,5,22,web
user_0097,item_0252,search,1,0,69,19,1,web
user_0005,item_0926,related_items,1,1,117,4,2,web
user_0159,item_0339,related_items,1,1,41,4,10,android
user_0054,item_0207,home,1,0,137,11,1,ios
user_0114,item_0154,related_items,1,0,237,11,13,android
user_0150,item_0949,search,1,1,85,12,12,android
user_0147,item_0557,search,1,0,134,14,21,android
user_0235,item_0233,search,0,0,138,9,6,web
user_0176,item_0956,search,0,0,93,12,0,ios
user_0032,item_0979,search,0,0,46,3,12,ios
user_0023,item_0946,related_items,0,0,146,4,21,web
user_0173,item_0537,search,1,0,104,12,17,web
user_0069,item_0282,search,0,0,120,20,15,android
user_0227,item_0302,home,0,0,99,3,10,ios
user_0241,item_0394,related_items,0,0,47,14,5,web
user_0181,item_0828,home,0,0,173,1,9,android
user_0098,item_0629,search,0,0,91,3,3,android
user_0113,item_0782,home,0,0,6,12,11,ios
user_0122,item_0323,related_items,0,0,107,5,5,ios
user_0191,item_0027,home,0,0,167,15,11,web
user_0174,item_0362,related_items,0,0,70,6,21,web
user_0098,item_0597,home,1,1,38,18,0,android
user_0036,item_0830,related_items,1,0,157,19,10,android
user_0169,item_0077,search,0,0,7,7,6,web
user_0239,item_0193,home,1,0,65,6,13,web
user_0029,item_0539,search,1,0,82,19,23,web
user_0093,item_0481,search,0,0,70,16,12,ios
user_0075,item_0302,home,1,0,130,12,3,android
user_0121,item_0977,home,0,0,9,13,2,ios
user_0055,item_0266,search,0,0,188,17,7,ios
user_0083,item_0008,home,1,0,203,20,6,ios
user_0149,item_0532,related_items,0,0,103,4,16,android
user_0021,item_0428,search,0,0,42,16,22,web
user_0124,item_0681,home,0,0,184,1,10,web
user_0038,item_0748,home,0,0,221,7,9,ios
user_0041,item_0969,home,1,0,184,14,0,ios
user_0216,item_0354,search,0,0,72,20,10,android
user_0165,item_0434,search,0,0,170,8,4,ios
user_0205,item_0804,related_items,1,0,218,5,6,web
user_0061,item_0311,home,0,0,63,2,9,android
user_0129,item_0613,search,0,0,156,14,13,android
user_0097,item_0511,related_items,1,1,57,10,2,android
user_0247,item_0240,related_items,1,0,126,19,19,web
user_0212,item_0886,related_items,0,0,41,9,5,ios
user_0186,item_0827,related_items,1,1,234,13,13,web
user_0082,item_0007,search,0,0,221,9,20,ios
user_0066,item_0630,home,0,0,210,20,6,android
user_0053,item_0737,related_items,0,0,212,7,18,ios
user_0143,item_0002,related_items,0,0,17,3,20,android
user_0066,item_0453,search,0,0,127,17,16,ios
user_0054,item_0505,home,1,0,208,2,5,web
user_0008,item_0498,search,0,0,121,10,6,ios
user_0026,item_0915,related_items,0,0,6,8,13,web
user_0050,item_0023,home,0,0,25,17,20,ios
user_0057,item_0875,related_items,0,0,160,9,17,web
user_0110,item_0690,related_items,0,0,122,10,18,ios
user_0147,item_0511,search,0,0,35,12,3,ios
user_0100,item_0779,search,1,1,128,13,3,android
user_0027,item_0971,home,1,0,33,2,11,web
user_0224,item_0120,home,1,0,207,6,23,web
user_0225,item_0362,related_items,1,0,105,2,15,ios
user_0195,item_0613,home,0,0,179,10,12,web
user_0160,item_0289,related_items,0,0,15,10,10,android
user_0150,item_0317,home,1,1,131,2,16,web
user_0050,item_0033,search,0,0,172,8,13,web
user_0041,item_0887,search,0,0,156,7,5,web
user_0071,item_0149,home,1,0,186,2,18,ios
user_0084,item_0893,search,0,0,49,2,13,ios
user_0108,item_0440,search,0,0,193,5,8,ios
user_0149,item_0967,search,1,0,233,15,2,ios
user_0054,item_0232,home,1,0,18,15,16,ios
user_0130,item_0291,search,1,0,94,3,14,ios
user_0248,item_0077,related_items,0,0,167,18,18,ios
user_0093,item_0770,search,1,0,164,10,1,web
user_0149,item_0501,home,0,0,65,7,2,android
user_0075,item_0581,related_items,0,0,106,7,10,android
user_0163,item_0455,related_items,0,0,116,17,17,android
user_0219,item_0081,search,0,0,116,13,9,ios
user_0016,item_0546,home,0,0,226,5,3,ios
user_0200,item_0820,search,0,0,222,19,12,android
user_0156,item_0206,home,0,0,119,13,15,android
user_0218,item_0223,related_items,1,0,175,10,10,ios
user_0211,item_0306,search,0,0,204,13,11,ios
user_0124,item_0460,home,1,0,238,20,15,android
user_0047,item_0376,home,1,1,22,17,15,android
user_0144,item_0480,search,0,0,212,16,3,web
user_0190,item_0420,home,1,1,60,2,8,android
user_0037,item_0994,search,0,0,143,10,2,android
