date,ticker,open,high,low,close,volume
2010-04-08,XLF,27.4995,27.6572,27.2144,27.3714,24340775
2010-04-09,XLF,27.3714,28.1585,27.0784,27.8603,26215037
2010-04-12,XLF,27.8603,28.3596,27.8256,28.3243,26098148
2010-04-13,XLF,28.3243,28.631,28.1847,28.4906,26301508
2010-04-14,XLF,28.4906,29.0311,28.4283,28.9677,29913267
2010-04-15,XLF,28.9677,29.0286,28.8535,28.9143,28574413
2010-04-16,XLF,28.9143,29.3471,28.849,29.281,31062509
2010-04-19,XLF,29.281,29.4752,28.5406,28.7311,24905899
2010-04-20,XLF,28.7311,28.8002,28.6469,28.716,31271464
2010-04-21,XLF,28.716,28.7362,28.5657,28.5858,36928271
2010-04-22,XLF,28.5858,28.9463,28.235,28.5953,30442873
2010-04-23,XLF,28.5953,29.1219,28.3798,28.9041,26348745
2010-04-26,XLF,28.9041,29.0484,28.6838,28.8278,28714275
2010-04-27,XLF,28.8278,29.211,28.7186,29.1008,29838338
2010-04-28,XLF,29.1008,29.1418,28.8139,28.8546,22545272
2010-04-29,XLF,28.8546,29.1278,28.3308,28.6016,20087465
2010-04-30,XLF,28.6016,28.6814,28.1531,28.2318,29191773
2010-05-03,XLF,28.2318,28.5687,28.1461,28.4822,20374219
2010-05-04,XLF,28.4822,28.7024,28.4783,28.6983,27296693
2010-05-05,XLF,28.6983,28.7686,28.2286,28.2979,31394171
2010-05-06,XLF,28.2979,28.6412,27.5846,27.9234,28717053
2010-05-07,XLF,27.9234,28.0594,27.4152,27.5494,26292523
2010-05-10,XLF,27.5494,27.5749,27.2925,27.3178,27798906
2010-05-11,XLF,27.3178,27.5432,27.1223,27.3475,34064081
2010-05-12,XLF,27.3475,27.606,26.8911,27.1477,19330192
2010-05-13,XLF,27.1477,27.5591,27.0586,27.4689,26472816
2010-05-14,XLF,27.4689,27.4785,26.8365,26.8458,18645328
2010-05-17,XLF,26.8458,26.9842,26.633,26.771,26967593
2010-05-18,XLF,26.771,27.0133,26.4522,26.6938,28629499
2010-05-19,XLF,26.6938,27.2973,26.6342,27.2365,33093225
2010-05-20,XLF,27.2365,27.2972,27.1036,27.1641,23797253
2010-05-21,XLF,27.1641,27.2727,27.109,27.2174,28590063
2010-05-24,XLF,27.2174,27.4006,26.516,26.6957,29515337
2010-05-25,XLF,26.6957,27.1232,26.4305,26.8564,27588348
2010-05-26,XLF,26.8564,27.2544,26.7209,27.1176,26578927
2010-05-27,XLF,27.1176,27.2672,26.9753,27.1248,15629307
2010-05-28,XLF,27.1248,27.3727,26.6697,26.9157,20410501
2010-05-31,XLF,26.9157,27.3349,26.2544,26.6698,22106243
2010-06-01,XLF,26.6698,27.2996,26.3381,26.9642,29464623
2010-06-02,XLF,26.9642,27.3002,26.7649,27.0999,24695112
2010-06-03,XLF,27.0999,27.188,26.7866,26.8739,29419020
2010-06-04,XLF,26.8739,27.2434,26.8448,27.214,20238167
2010-06-07,XLF,27.214,27.4596,26.5656,26.8076,23618788
2010-06-08,XLF,26.8076,26.8922,26.6649,26.7493,27195745
2010-06-09,XLF,26.7493,26.8911,26.0698,26.2088,29360233
2010-06-10,XLF,26.2088,26.306,26.0494,26.1465,25308169
2010-06-11,XLF,26.1465,26.2212,25.9618,26.0362,27142300
2010-06-14,XLF,26.0362,26.1277,26.0243,26.1158,24915484
2010-06-15,XLF,26.1158,26.3508,25.3731,25.6034,31056366
2010-06-16,XLF,25.6034,26.1108,25.5175,26.0234,29659181
2010-06-17,XLF,26.0234,26.1354,25.8024,25.914,35892299
2010-06-18,XLF,25.914,26.4079,25.9082,26.402,31702117
2010-06-21,XLF,26.402,26.5461,26.3781,26.5221,30160075
2010-06-22,XLF,26.5221,26.7914,26.0621,26.3294,30172967
2010-06-23,XLF,26.3294,26.4768,25.8953,26.0411,25775070
2010-06-24,XLF,26.0411,26.5659,26.0294,26.554,23551790
2010-06-25,XLF,26.554,26.5852,26.1791,26.2099,26910656
2010-06-28,XLF,26.2099,26.233,25.8121,25.8348,19712563
2010-06-29,XLF,25.8348,26.067,25.2286,25.4575,22101647
2010-06-30,XLF,25.4575,25.5217,25.3126,25.3766,37158557
2010-07-01,XLF,25.3766,25.8697,25.268,25.7595,22559708
2010-07-02,XLF,25.7595,25.8414,25.4018,25.4827,40264448
2010-07-05,XLF,25.4827,25.6464,25.4727,25.6363,28927494
2010-07-06,XLF,25.6363,26.143,25.5326,26.0377,28350221
2010-07-07,XLF,26.0377,26.163,25.6863,25.8105,26713824
2010-07-08,XLF,25.8105,25.9062,25.7615,25.8571,35008001
2010-07-09,XLF,25.8571,25.8962,25.6909,25.7298,21951389
2010-07-12,XLF,25.7298,25.9923,25.4142,25.676,30364102
2010-07-13,XLF,25.676,26.4376,25.5022,26.2598,26006016
2010-07-14,XLF,26.2598,26.7563,26.0014,26.4956,30178538
2010-07-15,XLF,26.4956,27.4657,26.4216,27.3893,26622538
2010-07-16,XLF,27.3893,27.4378,27.228,27.2763,27722032
2010-07-19,XLF,27.2763,27.3063,27.1107,27.1406,19537086
2010-07-20,XLF,27.1406,27.7077,26.9507,27.5152,31418783
2010-07-21,XLF,27.5152,27.5776,27.4269,27.4892,29981034
2010-07-22,XLF,27.4892,27.695,27.1699,27.3748,32142902
2010-07-23,XLF,27.3748,27.7293,27.3185,27.6723,20338107
2010-07-26,XLF,27.6723,27.7649,26.8271,26.9171,23658057
2010-07-27,XLF,26.9171,27.1352,26.7089,26.9269,22129810
2010-07-28,XLF,26.9269,27.1761,26.0207,26.2637,25649730
2010-07-29,XLF,26.2637,26.4405,25.881,26.0563,26265725
2010-07-30,XLF,26.0563,26.1088,25.5844,25.6361,30292751
2010-08-02,XLF,25.6361,25.8385,24.7067,24.9033,30035669
2010-08-03,XLF,24.9033,25.5198,24.8282,25.4431,25745043
2010-08-04,XLF,25.4431,25.5273,25.3463,25.4305,32087030
2010-08-05,XLF,25.4305,25.4844,25.2358,25.2894,33696821
2010-08-06,XLF,25.2894,25.3901,25.279,25.3797,30040755
2010-08-09,XLF,25.3797,25.7456,24.8615,25.2253,22945742
2010-08-10,XLF,25.2253,25.2797,24.8999,24.9537,23399546
2010-08-11,XLF,24.9537,25.0765,24.56,24.6815,29936687
2010-08-12,XLF,24.6815,25.0848,24.6634,25.0665,20257781
2010-08-13,XLF,25.0665,25.8685,24.9667,25.7658,25007148
2010-08-16,XLF,25.7658,26.0744,25.7331,26.0413,34131962
2010-08-17,XLF,26.0413,26.1227,25.9685,26.0499,29373536
2010-08-18,XLF,26.0499,26.423,25.9134,26.2853,28255805
2010-08-19,XLF,26.2853,26.3686,25.7516,25.8335,28259252
2010-08-20,XLF,25.8335,26.1127,25.6621,25.9406,24643001
2010-08-23,XLF,25.9406,26.0509,25.9016,26.0117,24738783
2010-08-24,XLF,26.0117,26.274,25.5093,25.7691,25884186
2010-08-25,XLF,25.7691,25.8124,25.6013,25.6444,30547860
2010-08-26,XLF,25.6444,25.7769,25.2522,25.3833,28769326
2010-08-27,XLF,25.3833,25.6722,25.3068,25.5951,24859745
2010-08-30,XLF,25.5951,25.7585,25.0967,25.258,29659882
2010-08-31,XLF,25.258,25.6183,25.1773,25.5367,25244811
2010-09-01,XLF,25.5367,25.5483,25.0842,25.0955,31454355
2010-09-02,XLF,25.0955,25.2691,24.7063,24.8784,22710267
2010-09-03,XLF,24.8784,24.9042,24.7117,24.7374,28780573
2010-09-06,XLF,24.7374,24.7804,24.6507,24.6935,29123720
2010-09-07,XLF,24.6935,25.0927,24.682,25.081,26322287
2010-09-08,XLF,25.081,25.5107,24.7864,25.2146,21065105
2010-09-09,XLF,25.2146,25.6014,25.1247,25.5105,23967793
2010-09-10,XLF,25.5105,25.7153,25.4884,25.6931,32799007
2010-09-13,XLF,25.6931,25.9085,25.3137,25.5277,26231847
2010-09-14,XLF,25.5277,25.8807,25.5132,25.866,23871816
2010-09-15,XLF,25.866,25.8843,25.7573,25.7756,27511734
2010-09-16,XLF,25.7756,26.0193,25.3168,25.5584,29226560
2010-09-17,XLF,25.5584,25.5928,24.8659,24.8994,30555109
2010-09-20,XLF,24.8994,25.0163,24.1617,24.2758,32659904
2010-09-21,XLF,24.2758,24.3542,24.2498,24.3282,21958881
2010-09-22,XLF,24.3282,24.5464,23.8378,24.0535,18484039
2010-09-23,XLF,24.0535,24.3842,22.9477,23.2676,24327176
2010-09-24,XLF,23.2676,23.5094,23.0947,23.3359,28754152
2010-09-27,XLF,23.3359,23.3911,23.2062,23.2612,38318971
2010-09-28,XLF,23.2612,23.5234,23.0373,23.299,22459901
2010-09-29,XLF,23.299,23.3299,22.9534,22.9839,21910681
2010-09-30,XLF,22.9839,23.0098,22.8336,22.8594,32941349
2010-10-01,XLF,22.8594,22.9474,22.4743,22.5612,29171478
2010-10-04,XLF,22.5612,23.0845,22.2045,22.7252,18923540
2010-10-05,XLF,22.7252,22.926,22.085,22.2819,24020000
2010-10-06,XLF,22.2819,22.3009,22.0149,22.0337,38340215
2010-10-07,XLF,22.0337,22.1319,21.7748,21.8723,32780179
2010-10-08,XLF,21.8723,21.9315,21.8703,21.9294,25573578
2010-10-11,XLF,21.9294,22.4259,21.5375,22.0321,29308555
2010-10-12,XLF,22.0321,22.2423,21.3993,21.6054,33198855
2010-10-13,XLF,21.6054,22.0872,21.3247,21.8039,41322389
2010-10-14,XLF,21.8039,21.8998,21.8004,21.8962,31553470
2010-10-15,XLF,21.8962,22.4162,21.5495,22.0668,26508648
2010-10-18,XLF,22.0668,22.1235,21.7757,21.8318,30153365
2010-10-19,XLF,21.8318,21.9653,21.7275,21.8609,25140561
2010-10-20,XLF,21.8609,22.7451,21.5092,22.385,43223443
2010-10-21,XLF,22.385,22.822,22.3579,22.7944,31162688
2010-10-22,XLF,22.7944,22.8223,22.6567,22.6846,25621954
2010-10-25,XLF,22.6846,22.7883,22.4108,22.5137,23546601
2010-10-26,XLF,22.5137,22.5762,22.4359,22.4983,37779054
2010-10-27,XLF,22.4983,22.9697,22.3861,22.8557,34489530
2010-10-28,XLF,22.8557,23.1175,22.6897,22.9509,32725209
2010-10-29,XLF,22.9509,23.0354,22.3819,22.4646,27640491
2010-11-01,XLF,22.4646,23.0745,22.325,22.932,31565426
2010-11-02,XLF,22.932,23.2593,22.1481,22.4687,30867700
2010-11-03,XLF,22.4687,22.6822,22.1086,22.3206,36885266
2010-11-04,XLF,22.3206,22.456,22.2905,22.4258,22095473
2010-11-05,XLF,22.4258,22.6178,21.9488,22.1383,33685878
2010-11-08,XLF,22.1383,22.6733,21.9754,22.5076,34133888
2010-11-09,XLF,22.5076,22.598,22.3919,22.4822,30252862
2010-11-10,XLF,22.4822,22.7553,22.1804,22.4532,26045446
2010-11-11,XLF,22.4532,22.7169,21.7194,21.9775,24648156
2010-11-12,XLF,21.9775,22.1818,21.7758,21.98,28191437
2010-11-15,XLF,21.98,22.1266,21.8814,22.0278,26884595
2010-11-16,XLF,22.0278,22.3492,21.9132,22.2335,20052929
2010-11-17,XLF,22.2335,22.9328,22.0545,22.7496,26428393
2010-11-18,XLF,22.7496,22.876,22.307,22.4316,24430912
2010-11-19,XLF,22.4316,22.4851,22.1879,22.2409,34026640
2010-11-22,XLF,22.2409,22.8698,21.9678,22.5924,26732186
2010-11-23,XLF,22.5924,22.6163,22.5652,22.5891,24739755
2010-11-24,XLF,22.5891,22.6544,22.2668,22.3313,37451902
2010-11-25,XLF,22.3313,22.3635,22.0317,22.0635,31040116
2010-11-26,XLF,22.0635,22.7457,22.0199,22.7009,26595220
2010-11-29,XLF,22.7009,22.8348,22.2948,22.4271,27942254
2010-11-30,XLF,22.4271,22.4358,22.3815,22.3902,30925943
2010-12-01,XLF,22.3902,22.4457,22.1768,22.2319,33239106
2010-12-02,XLF,22.2319,22.2578,21.7207,21.746,35238237
2010-12-03,XLF,21.746,22.0149,21.6562,21.9244,31101849
2010-12-06,XLF,21.9244,22.0523,21.6547,21.7818,30375352
2010-12-07,XLF,21.7818,22.2205,21.767,22.2053,30244807
2010-12-08,XLF,22.2053,22.2212,22.068,22.0838,23711540
2010-12-09,XLF,22.0838,22.5018,22.0491,22.4665,28171763
2010-12-10,XLF,22.4665,22.9671,22.2391,22.737,39458074
2010-12-13,XLF,22.737,22.8419,22.3349,22.4384,32826790
2010-12-14,XLF,22.4384,22.5328,22.2933,22.3875,33926951
2010-12-15,XLF,22.3875,22.4485,22.0616,22.1219,24499616
2010-12-16,XLF,22.1219,22.3501,21.896,22.1243,22795583
2010-12-17,XLF,22.1243,22.5141,21.2061,21.5864,20758803
2010-12-20,XLF,21.5864,21.9017,21.4786,21.7929,16015504
2010-12-21,XLF,21.7929,22.2066,21.4217,21.8348,24070702
2010-12-22,XLF,21.8348,22.6501,21.5509,22.3595,22583949
2010-12-23,XLF,22.3595,22.4752,21.8267,21.9403,33493547
2010-12-24,XLF,21.9403,22.0119,21.3388,21.4087,28489577
2010-12-27,XLF,21.4087,21.4784,21.1589,21.2281,27083709
2010-12-28,XLF,21.2281,21.4933,20.9981,21.263,25906528
2010-12-29,XLF,21.263,21.3498,21.1213,21.2079,23009609
2010-12-30,XLF,21.2079,21.6902,21.0913,21.5715,30374231
2010-12-31,XLF,21.5715,21.5722,21.4658,21.4664,38077851
2011-01-03,XLF,21.4664,21.6106,21.3672,21.5112,23313989
2011-01-04,XLF,21.5112,21.8551,21.4477,21.7908,25441874
2011-01-05,XLF,21.7908,22.2123,21.6724,22.0923,23574509
2011-01-06,XLF,22.0923,22.1376,22.0482,22.0935,19129761
2011-01-07,XLF,22.0935,22.1751,21.8083,21.8891,26055343
2011-01-10,XLF,21.8891,22.0373,21.7379,21.8861,29415567
2011-01-11,XLF,21.8861,22.2144,21.6833,22.0105,26367783
2011-01-12,XLF,22.0105,22.1025,21.8718,21.9636,27221213
2011-01-13,XLF,21.9636,22.2416,21.8577,22.135,22607152
2011-01-14,XLF,22.135,22.2199,21.6932,21.7768,19315415
2011-01-17,XLF,21.7768,22.3971,21.5935,22.2102,33816089
2011-01-18,XLF,22.2102,22.3681,21.7871,21.9431,33966760
2011-01-19,XLF,21.9431,21.9592,21.5241,21.5399,36615456
2011-01-20,XLF,21.5399,21.6683,21.3442,21.4722,29315868
2011-01-21,XLF,21.4722,21.9044,21.2928,21.7229,27071961
2011-01-24,XLF,21.7229,21.8294,21.6781,21.7845,21761004
2011-01-25,XLF,21.7845,21.979,21.7728,21.9672,34349691
2011-01-26,XLF,21.9672,22.5916,21.8894,22.5118,25923579
2011-01-27,XLF,22.5118,22.7273,22.104,22.3177,21075998
2011-01-28,XLF,22.3177,22.63,22.0989,22.4104,35422214
2011-01-31,XLF,22.4104,22.6303,22.317,22.5364,37077663
2011-02-01,XLF,22.5364,22.5546,22.198,22.2159,16897618
2011-02-02,XLF,22.2159,22.4858,22.1639,22.4333,26872284
2011-02-03,XLF,22.4333,22.5965,21.9726,22.1336,25243364
2011-02-04,XLF,22.1336,22.5215,22.0738,22.4609,23621704
2011-02-07,XLF,22.4609,22.7516,21.5201,21.8023,15534737
2011-02-08,XLF,21.8023,22.1118,21.7312,22.0399,26999257
2011-02-09,XLF,22.0399,22.1513,21.7756,21.8862,33513587
2011-02-10,XLF,21.8862,22.3114,21.7252,22.1484,20388509
2011-02-11,XLF,22.1484,22.241,21.8994,21.9913,28293684
2011-02-14,XLF,21.9913,22.2497,21.8358,22.0935,27865130
2011-02-15,XLF,22.0935,22.3741,22.0421,22.3222,38377707
2011-02-16,XLF,22.3222,22.4182,22.0741,22.1695,29353824
2011-02-17,XLF,22.1695,22.6727,22.0567,22.5579,26531613
2011-02-18,XLF,22.5579,22.7107,22.2647,22.4165,25242172
2011-02-21,XLF,22.4165,22.6139,22.0413,22.2371,28850462
2011-02-22,XLF,22.2371,22.5122,21.8889,22.163,37169961
2011-02-23,XLF,22.163,22.7538,22.0982,22.6875,33231785
2011-02-24,XLF,22.6875,23.2706,22.6293,23.211,26933563
2011-02-25,XLF,23.211,23.2451,23.0481,23.0819,37212528
2011-02-28,XLF,23.0819,23.2589,22.9968,23.1734,27520581
2011-03-01,XLF,23.1734,23.9735,22.7409,23.5343,29959724
2011-03-02,XLF,23.5343,23.635,23.3865,23.4871,19147129
2011-03-03,XLF,23.4871,23.7028,23.4416,23.657,30304932
2011-03-04,XLF,23.657,23.9537,23.0317,23.3242,21839344
2011-03-07,XLF,23.3242,23.6038,23.0031,23.2821,28727673
2011-03-08,XLF,23.2821,24.1327,22.899,23.742,24417925
2011-03-09,XLF,23.742,23.7724,23.6667,23.697,34604576
2011-03-10,XLF,23.697,23.7429,23.5404,23.586,26149490
2011-03-11,XLF,23.586,23.9525,23.3299,23.6952,28011561
2011-03-14,XLF,23.6952,24.1789,23.6804,24.1638,21630817
2011-03-15,XLF,24.1638,24.645,24.1603,24.6413,35208394
2011-03-16,XLF,24.6413,24.9528,24.4897,24.8001,24155952
2011-03-17,XLF,24.8001,24.8067,24.5314,24.5378,21160880
2011-03-18,XLF,24.5378,24.6594,24.0672,24.1871,21819230
2011-03-21,XLF,24.1871,24.1951,24.1836,24.1917,25345401
2011-03-22,XLF,24.1917,24.3245,23.7076,23.8384,29146505
2011-03-23,XLF,23.8384,23.8542,23.7964,23.8122,23485459
2011-03-24,XLF,23.8122,24.1199,23.6898,23.9965,21401870
2011-03-25,XLF,23.9965,24.2591,23.6193,23.8807,32135785
2011-03-28,XLF,23.8807,24.7275,23.7386,24.5812,27251241
2011-03-29,XLF,24.5812,24.6736,24.4211,24.5132,21624166
2011-03-30,XLF,24.5132,24.6218,24.5091,24.6176,26859161
2011-03-31,XLF,24.6176,24.6317,24.5038,24.5178,22913415
2011-04-01,XLF,24.5178,24.562,24.3138,24.3578,27766393
2011-04-04,XLF,24.3578,24.5133,24.1505,24.3057,27466616
2011-04-05,XLF,24.3057,24.41,24.1039,24.2077,36893398
2011-04-06,XLF,24.2077,24.28,24.0129,24.0848,26686661
2011-04-07,XLF,24.0848,24.089,23.8122,23.8163,31060145
2011-04-08,XLF,23.8163,23.9916,23.4244,23.5981,26019061
2011-04-11,XLF,23.5981,23.7147,23.4162,23.5324,29348725
2011-04-12,XLF,23.5324,23.7356,23.0439,23.2446,36634952
2011-04-13,XLF,23.2446,23.6359,22.9574,23.3474,25523768
2011-04-14,XLF,23.3474,23.6382,23.1574,23.4475,22925867
2011-04-15,XLF,23.4475,23.705,23.0665,23.3227,29170474
2011-04-18,XLF,23.3227,23.877,23.0105,23.5616,32796356
2011-04-19,XLF,23.5616,23.8708,23.5409,23.8499,35301547
2011-04-20,XLF,23.8499,24.0291,23.6608,23.84,26381143
2011-04-21,XLF,23.84,24.1461,23.7725,24.078,26381170
2011-04-22,XLF,24.078,24.1294,23.5524,23.6028,30289116
2011-04-25,XLF,23.6028,23.626,23.306,23.329,29506376
2011-04-26,XLF,23.329,23.6896,23.281,23.641,31548754
2011-04-27,XLF,23.641,23.7126,23.5928,23.6644,27321355
2011-04-28,XLF,23.6644,23.7015,23.4977,23.5346,30622411
2011-04-29,XLF,23.5346,23.7308,23.4652,23.661,29568802
2011-05-02,XLF,23.661,24.2267,23.4556,24.0182,28781026
2011-05-03,XLF,24.0182,24.7683,23.7927,24.5379,28777486
2011-05-04,XLF,24.5379,24.5958,24.3349,24.3925,28443099
2011-05-05,XLF,24.3925,24.5499,24.1323,24.289,22796310
2011-05-06,XLF,24.289,24.3824,24.0677,24.1606,18454153
2011-05-09,XLF,24.1606,24.4984,23.9951,24.3318,30999065
2011-05-10,XLF,24.3318,24.3623,23.7143,23.7441,30286900
2011-05-11,XLF,23.7441,24.3628,23.4034,24.0182,28061041
2011-05-12,XLF,24.0182,24.1855,23.9409,24.1079,25046808
2011-05-13,XLF,24.1079,24.2487,23.7598,23.8994,31428336
2011-05-16,XLF,23.8994,24.2163,23.6522,23.9683,17226471
2011-05-17,XLF,23.9683,23.9744,23.8927,23.8988,26763328
2011-05-18,XLF,23.8988,24.1928,23.8646,24.1583,18038547
2011-05-19,XLF,24.1583,25.2476,23.7578,24.8358,25234738
2011-05-20,XLF,24.8358,24.9155,24.5281,24.607,21521002
2011-05-23,XLF,24.607,24.8243,24.5563,24.7732,31636584
2011-05-24,XLF,24.7732,24.8058,24.0486,24.0802,31523912
2011-05-25,XLF,24.0802,24.1296,23.7106,23.7593,29398226
2011-05-26,XLF,23.7593,23.9081,23.7026,23.8512,31672187
2011-05-27,XLF,23.8512,23.9684,23.8055,23.9226,25083861
2011-05-30,XLF,23.9226,23.9981,23.5676,23.6422,24442686
2011-05-31,XLF,23.6422,24.3013,23.3242,23.9788,24439870
2011-06-01,XLF,23.9788,24.0489,23.6863,23.7557,29535183
2011-06-02,XLF,23.7557,23.8663,23.6653,23.7758,31561509
2011-06-03,XLF,23.7758,23.9099,23.4181,23.5509,18593531
2011-06-06,XLF,23.5509,23.6991,22.8556,23.0002,26310821
2011-06-07,XLF,23.0002,23.37,22.907,23.2756,30364410
2011-06-08,XLF,23.2756,23.6188,22.9023,23.2451,22010044
2011-06-09,XLF,23.2451,23.2974,23.0941,23.1463,22541701
2011-06-10,XLF,23.1463,23.3666,22.8363,23.0557,26296226
2011-06-13,XLF,23.0557,23.4239,23.0301,23.3979,37734387
2011-06-14,XLF,23.3979,23.9845,23.1701,23.7532,22205653
2011-06-15,XLF,23.7532,24.1572,23.7383,24.142,20566065
2011-06-16,XLF,24.142,24.7368,23.8965,24.4878,35518048
2011-06-17,XLF,24.4878,24.8023,24.2953,24.6089,30631904
2011-06-20,XLF,24.6089,24.79,24.1849,24.3642,26923299
2011-06-21,XLF,24.3642,24.9414,24.3092,24.8852,26827385
2011-06-22,XLF,24.8852,25.0046,24.4642,24.5822,37589354
2011-06-23,XLF,24.5822,24.8327,24.5683,24.8187,25742606
2011-06-24,XLF,24.8187,25.0197,24.4767,24.6766,24836870
2011-06-27,XLF,24.6766,25.1666,23.5621,24.0394,29497245
2011-06-28,XLF,24.0394,24.1447,23.7547,23.8592,30793813
2011-06-29,XLF,23.8592,23.9566,23.3723,23.468,30190916
2011-06-30,XLF,23.468,23.6492,23.0231,23.2022,25358410
2011-07-01,XLF,23.2022,23.2389,23.0338,23.0703,26651919
2011-07-04,XLF,23.0703,23.2811,22.9648,23.1751,29506905
2011-07-05,XLF,23.1751,23.1931,22.98,22.9979,24805338
2011-07-06,XLF,22.9979,23.0442,22.5742,22.6198,33388226
2011-07-07,XLF,22.6198,22.8038,22.4296,22.6135,21320082
2011-07-08,XLF,22.6135,22.9231,22.5512,22.8601,28797755
2011-07-11,XLF,22.8601,23.1491,22.7586,23.0467,28643059
2011-07-12,XLF,23.0467,23.6812,22.7852,23.4155,34469078
2011-07-13,XLF,23.4155,23.6627,23.3975,23.6446,28244873
2011-07-14,XLF,23.6446,23.8362,23.5571,23.7484,27700292
2011-07-15,XLF,23.7484,23.7595,23.5845,23.5956,23863911
2011-07-18,XLF,23.5956,23.6966,23.5345,23.6354,33402801
2011-07-19,XLF,23.6354,24.04,23.5457,23.9491,20557988
2011-07-20,XLF,23.9491,24.2808,23.8105,24.1411,26355336
2011-07-21,XLF,24.1411,24.5734,23.9917,24.4222,19855772
2011-07-22,XLF,24.4222,24.7373,24.3879,24.7026,21097423
2011-07-25,XLF,24.7026,24.7897,24.6398,24.7268,32299528
2011-07-26,XLF,24.7268,24.8868,24.6379,24.7977,24069543
2011-07-27,XLF,24.7977,24.8476,24.672,24.7219,31272092
2011-07-28,XLF,24.7219,25.2222,24.6324,25.1313,23819312
2011-07-29,XLF,25.1313,25.1995,24.8885,24.9562,33852463
2011-08-01,XLF,24.9562,25.0675,24.8266,24.9378,20156277
2011-08-02,XLF,24.9378,25.0572,24.6323,24.7508,15928103
2011-08-03,XLF,24.7508,25.1175,24.6878,25.0537,28435461
2011-08-04,XLF,25.0537,25.2102,24.3269,24.4798,37883293
2011-08-05,XLF,24.4798,24.5587,24.2666,24.345,26531778
2011-08-08,XLF,24.345,24.7891,24.1821,24.6244,30899174
2011-08-09,XLF,24.6244,24.8026,24.3053,24.4824,22250793
2011-08-10,XLF,24.4824,25.0181,24.2693,24.8022,26021300
2011-08-11,XLF,24.8022,25.6009,24.6382,25.4327,28015772
2011-08-12,XLF,25.4327,25.5639,25.265,25.3961,24782435
2011-08-15,XLF,25.3961,25.946,25.302,25.8503,40419810
2011-08-16,XLF,25.8503,26.1257,25.6242,25.8993,34596784
2011-08-17,XLF,25.8993,26.2181,25.4411,25.7582,37544833
2011-08-18,XLF,25.7582,26.7091,25.6681,26.616,31272033
2011-08-19,XLF,26.616,26.8851,26.5064,26.7749,26476192
2011-08-22,XLF,26.7749,26.8099,26.7415,26.7765,28037022
2011-08-23,XLF,26.7765,26.9483,26.2271,26.3964,28552490
2011-08-24,XLF,26.3964,26.7084,26.3086,26.6198,16593587
2011-08-25,XLF,26.6198,26.84,26.4736,26.6933,23737501
2011-08-26,XLF,26.6933,26.7522,26.6155,26.6744,30033803
2011-08-29,XLF,26.6744,26.9927,26.3696,26.6878,23092060
2011-08-30,XLF,26.6878,26.8988,26.6087,26.8192,40067877
2011-08-31,XLF,26.8192,27.1283,26.5174,26.8264,35358704
2011-09-01,XLF,26.8264,27.2616,26.6918,27.1256,32290616
2011-09-02,XLF,27.1256,27.3968,26.9741,27.2446,29623563
2011-09-05,XLF,27.2446,27.501,26.793,27.0476,27256034
2011-09-06,XLF,27.0476,27.3652,27.0437,27.3613,24892163
2011-09-07,XLF,27.3613,27.619,27.3274,27.5848,23612069
2011-09-08,XLF,27.5848,27.6372,27.5489,27.6012,37403097
2011-09-09,XLF,27.6012,28.106,27.4491,27.952,19225215
2011-09-12,XLF,27.952,28.3417,27.7821,28.1705,19875542
2011-09-13,XLF,28.1705,28.3091,27.7259,27.863,33458901
2011-09-14,XLF,27.863,28.4359,27.7276,28.2983,22189255
2011-09-15,XLF,28.2983,28.6033,27.2552,27.5521,24412218
2011-09-16,XLF,27.5521,27.5531,27.4002,27.4012,31011286
2011-09-19,XLF,27.4012,27.561,27.2813,27.4409,27482400
2011-09-20,XLF,27.4409,27.5213,27.0615,27.141,26719858
2011-09-21,XLF,27.141,27.5229,26.9777,27.3583,23818680
2011-09-22,XLF,27.3583,27.4868,27.211,27.3394,27309427
2011-09-23,XLF,27.3394,27.5208,27.1119,27.2929,31246541
2011-09-26,XLF,27.2929,27.4903,27.1266,27.3238,20021168
2011-09-27,XLF,27.3238,27.6019,27.2135,27.491,22695844
2011-09-28,XLF,27.491,28.018,27.4297,27.9558,19223728
2011-09-29,XLF,27.9558,28.0851,27.9382,28.0675,27259605
2011-09-30,XLF,28.0675,28.6451,27.7879,28.3626,30944055
2011-10-03,XLF,28.3626,28.6865,27.8394,28.161,31141022
2011-10-04,XLF,28.161,28.306,27.9962,28.1411,25386388
2011-10-05,XLF,28.1411,28.7973,27.9641,28.6173,33707390
2011-10-06,XLF,28.6173,28.9747,28.5679,28.9248,22788647
2011-10-07,XLF,28.9248,29.05,28.781,28.9062,27425727
2011-10-10,XLF,28.9062,29.1054,28.7993,28.9982,32885538
2011-10-11,XLF,28.9982,29.3318,28.9284,29.2614,21352518
2011-10-12,XLF,29.2614,29.9248,29.1988,29.861,26531617
2011-10-13,XLF,29.861,30.0018,29.0086,29.146,30499614
2011-10-14,XLF,29.146,29.3039,29.0719,29.2295,35106662
2011-10-17,XLF,29.2295,29.4467,28.5524,28.7661,23307758
2011-10-18,XLF,28.7661,28.817,28.3209,28.3711,34896208
2011-10-19,XLF,28.3711,28.3968,28.012,28.0375,20554850
2011-10-20,XLF,28.0375,28.48,27.8794,28.3203,25704845
2011-10-21,XLF,28.3203,28.8299,28.1929,28.7008,30138194
2011-10-24,XLF,28.7008,28.8804,28.6555,28.8348,22842563
2011-10-25,XLF,28.8348,28.8692,28.7888,28.8232,26626949
